Feature.ID	Taxon	Confidence
fc35781132503e0752368aa82072bc95	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_melanoconidium	0.992986648339697
c81703fa24cd9d3d50887024926ac798	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes_versicolor	0.999999984648412
2ed5dffb697166aad05b1cc369cd8a5e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum	0.807805674512728
0d5e57a18b01c3b0bfc3f1cd671cf466	k__Fungi	0.999999999999991
eea71626a7ab888051ae7f3ed82ccde3	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_flavus	0.930329230003339
2cb5f902340448b400c5b5017b400720	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.854570690322298
a28018a1a3b9d3ee805aa7ca0211a44a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideales_fam_Incertae_sedis;g__Selenophoma;s__Selenophoma_mahoniae	0.712473046543884
ac70a2abc4cd0c229c4a5d9ac8f49cb4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.929305483238083
ea8066120b059bcc2a563f2eeced8752	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_angustiovoidea	0.789314311616224
f3c4fe9d284862aa6b5ff458f79b6064	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia	0.998139105661376
a029210b2eecb34917860bbd408017a4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.999999445526313
f094755c260570b07f5adcc8522b1e10	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_hiratsukae	0.753899668680697
ee80dafaade5eeae4008f46f7089d923	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Hormonema;s__Hormonema_viticola	0.999999978199696
bcf7e7c89e335ee8191cecb6466caefb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae	0.9999115706211
1aad65d579ecd87f2b72f45d8dc67fcb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium;s__Lecanicillium_dimorphum	0.999328991329116
256fa922a83aa824bd305a247911f720	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_neobrittanica	0.999999912322157
f644f2087f8f691b5eb67663465049dc	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.999999910001847
aac3d2e87a39e56f66d95852237e3bf4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_subsessilis	0.998914669174342
7ca8e65917e1f3cfd093fec52f213168	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Chaetomellaceae	0.992230400020721
5deef6ec2f5f601b00af4cbeb53eec08	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.999998044819009
6528b86c6bc894ee2c82fe763f958e37	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_randhawae	0.999999163835676
70f09e1fbccdab1d5b595f0024f16baa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales	0.998108828995884
ff8eccfc35cb1158a55f3cefcb91716c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_roseopurpureum	0.9366361609136
f2115d6d7da282b7bba14bd4faba5611	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula	0.95427385099245
454664eab6df2dd8f94313b97e593c8c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Zygosporium;s__Zygosporium_pseudogibbum	0.962841950402936
8a1dcc8aa9190832158b81f5d90f72ff	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora	0.999999627220457
6cea41c21b0af5cf8bf1fddb10010f60	k__Fungi	0.999999999999991
36d8003bd68e1cbb0025cafd40550ffc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_subulatum	0.998395359788963
c5b4f25109f866a11c89247c491d1393	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.999837685075047
325bad54915c53f92050da4441bee334	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.948141250702511
a22cbffb0a6cba50eb1faaf5564edef6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Coprinus;s__Coprinus_subdomesticus	0.99985695571963
d1b82ebbabb40e2b3ba5fb785af52ec3	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_steckii	0.999891428175585
1b1fd8cfc98a67be0282f83ad1384f97	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_unguis	0.902275799999164
