OTU_ID	EB29	EB30	EB31	EB32	EB33	EB34	EB35	EB36	EB37	EB38	EB39	EB40	kingdom	phylum	class	order	family	genus	species
300681	7.0	3.0	5.0	4.0	3.0	7.0	5.0	12.0	8.0	3.0	7.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 PWPS01	 PWNV01	 Unidentified
246460	6.0	10.0	10.0	7.0	7.0	15.0	10.0	11.0	18.0	3.0	6.0	11.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 PWPS01	 PWPS01	 Unidentified
226568	4.0	8.0	6.0	7.0	10.0	11.0	4.0	18.0	13.0	5.0	8.0	7.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 PWPS01	 PWHW01	 Unidentified
323915	1.0	2.0	1.0	2.0	0.0	6.0	2.0	2.0	3.0	1.0	1.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 PWPS01	 T1SED10-78	 Unidentified
210205	3.0	0.0	4.0	1.0	2.0	2.0	3.0	2.0	6.0	0.0	4.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 CG1-02-41-26	 GCA-002779425	 Unidentified
261128	1.0	6.0	5.0	3.0	1.0	0.0	0.0	5.0	1.0	1.0	2.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 CG1-02-41-26	 JABMPZ01	 Unidentified
264636	1.0	2.0	3.0	5.0	4.0	3.0	3.0	6.0	5.0	2.0	1.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 CG1-02-41-26	 PFMI01	 Unidentified
317568	1.0	0.0	2.0	1.0	1.0	4.0	3.0	2.0	5.0	1.0	3.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 CG1-02-41-26	 DTQG01	 Unidentified
248124	3.0	4.0	4.0	1.0	3.0	4.0	2.0	3.0	5.0	3.0	3.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 GBS-2	 GBS-2	 Unidentified
273994	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 GBS-2	 DTJT01	 Unidentified
280722	1.0	1.0	4.0	1.0	1.0	1.0	5.0	1.0	4.0	1.0	3.0	7.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 GBS-2	 DTIS01	 Unidentified
292289	1.0	1.0	0.0	1.0	2.0	0.0	1.0	4.0	2.0	2.0	0.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 GBS-2	 DTKT01	 Unidentified
319797	4.0	6.0	7.0	2.0	1.0	2.0	2.0	0.0	4.0	1.0	1.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 CSSED10-335	 MWBX01	 Unidentified
286986	1.0	2.0	2.0	2.0	1.0	2.0	3.0	10.0	2.0	0.0	2.0	5.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 CSSED10-335	 CSSED10-335	 Unidentified
290509	4.0	5.0	4.0	1.0	4.0	7.0	7.0	6.0	8.0	2.0	4.0	6.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 PWMZ01	 PWMZ01	 Unidentified
271937	4.0	0.0	3.0	2.0	1.0	2.0	4.0	4.0	6.0	3.0	1.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 HRBIN34	 HRBIN34	 Unidentified
223007	3.0	0.0	1.0	0.0	1.0	1.0	0.0	4.0	2.0	2.0	3.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 UBA10102	 O2-12-FULL-45-9	 Unidentified
289647	3.0	1.0	3.0	0.0	0.0	3.0	2.0	5.0	4.0	0.0	1.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 DG-74-3	 DG-74-3	 Unidentified
255828	3.0	3.0	4.0	7.0	9.0	3.0	3.0	6.0	8.0	0.0	4.0	6.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 Paceibacteraceae	 Paceibacter	 Unidentified
247823	3.0	3.0	4.0	2.0	4.0	7.0	6.0	6.0	7.0	2.0	11.0	5.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 RBG-13-36-15	 RBG-13-36-15	 Unidentified
216050	3.0	3.0	3.0	4.0	4.0	2.0	0.0	2.0	5.0	1.0	0.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 GCA-002782225	 GCA-002782225	 Unidentified
243786	2.0	2.0	3.0	0.0	1.0	1.0	1.0	2.0	2.0	0.0	1.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 GCA-002779355	 GCA-002779355	 Unidentified
299972	2.0	5.0	3.0	5.0	4.0	1.0	4.0	2.0	5.0	3.0	3.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 RBG-13-42-11_A	 CSSED10-83	 Unidentified
268121	2.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0	1.0	1.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 GWA2-46-15	 GWA2-46-15	 Unidentified
324086	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 DG-74-1	 DG-74-1	 Unidentified
317016	1.0	3.0	3.0	1.0	2.0	0.0	3.0	1.0	3.0	1.0	2.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 GCA-002788555	 GCA-002788555	 Unidentified
319348	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 MHMH01	 MHMH01	 Unidentified
309581	1.0	3.0	2.0	0.0	1.0	1.0	0.0	5.0	4.0	2.0	2.0	5.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 GWA2-38-27	 XYB1-FULL-40-15	 Unidentified
233186	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 PETJ01	 PETJ01	 Unidentified
233784	1.0	5.0	2.0	0.0	2.0	1.0	0.0	3.0	2.0	1.0	2.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Paceibacterales	 GCA-002787255	 GCA-002787255	 Unidentified
209984	19.0	15.0	18.0	15.0	16.0	24.0	16.0	39.0	42.0	7.0	19.0	21.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA2206	 UBA2206	 Unidentified
213104	8.0	7.0	3.0	4.0	4.0	5.0	6.0	8.0	8.0	3.0	10.0	7.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA2206	 UBA9630	 Unidentified
242664	3.0	3.0	8.0	3.0	5.0	7.0	5.0	6.0	7.0	2.0	4.0	7.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA2206	 M10-OD1-1	 Unidentified
213334	2.0	8.0	4.0	8.0	9.0	4.0	5.0	6.0	2.0	4.0	5.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA2206	 UBA8518	 Unidentified
293363	2.0	4.0	2.0	1.0	3.0	2.0	3.0	7.0	4.0	0.0	8.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA2206	 UBA2282	 Unidentified
227676	1.0	2.0	0.0	2.0	2.0	2.0	2.0	0.0	1.0	0.0	2.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA2206	 GCA-002782345	 Unidentified
240625	1.0	2.0	2.0	0.0	0.0	3.0	1.0	1.0	3.0	0.0	0.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA2206	 GCA-002790575	 Unidentified
250609	1.0	1.0	1.0	0.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA2206	 GCA-002790615	 Unidentified
251319	1.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA2206	 XYA2-FULL-43-15	 Unidentified
170791	10.0	21.0	25.0	16.0	12.0	13.0	21.0	30.0	28.0	3.0	20.0	17.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 GWC2-37-73	 CAIPMZ01	 Unidentified
192498	10.0	15.0	16.0	15.0	14.0	12.0	14.0	33.0	21.0	3.0	14.0	12.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 GWC2-37-73	 UBA12068	 Unidentified
311536	5.0	1.0	4.0	2.0	3.0	7.0	5.0	6.0	9.0	0.0	1.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 GWC2-37-73	 UBA9338	 Unidentified
223757	3.0	4.0	3.0	2.0	3.0	2.0	5.0	4.0	10.0	0.0	5.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 GWC2-37-73	 UBA12053	 Unidentified
221011	2.0	2.0	2.0	1.0	1.0	2.0	3.0	4.0	4.0	1.0	0.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 GWC2-37-73	 GWC2-37-8	 Unidentified
258896	1.0	4.0	1.0	1.0	2.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 GWC2-37-73	 SZUA-486	 Unidentified
229939	8.0	12.0	14.0	13.0	12.0	13.0	15.0	18.0	20.0	9.0	12.0	19.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA9337	 UBA9337	 Unidentified
191912	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA1568	 Unidentified	 Unidentified
191913	4.0	10.0	6.0	8.0	3.0	5.0	5.0	10.0	18.0	3.0	9.0	7.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA1568	 UBA1568	 Unidentified
238816	1.0	6.0	6.0	7.0	3.0	2.0	5.0	3.0	3.0	1.0	6.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA1568	 JAAXTX01	 Unidentified
247706	3.0	2.0	1.0	0.0	2.0	3.0	2.0	3.0	3.0	0.0	1.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 2-12-FULL-40-10	 2-12-FULL-40-10	 Unidentified
278817	2.0	8.0	3.0	0.0	4.0	2.0	4.0	9.0	4.0	2.0	2.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 2-12-FULL-40-10	 BMS3ABIN15	 Unidentified
278024	5.0	5.0	6.0	7.0	6.0	5.0	6.0	9.0	6.0	3.0	3.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 SCTJ01	 SCTJ01	 Unidentified
206996	3.0	1.0	0.0	0.0	1.0	1.0	1.0	8.0	3.0	2.0	0.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA11712	 GCA-002782285	 Unidentified
189553	1.0	2.0	3.0	3.0	2.0	0.0	0.0	3.0	3.0	2.0	0.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA11712	 UBA11712	 Unidentified
305783	4.0	2.0	2.0	1.0	0.0	1.0	3.0	4.0	4.0	1.0	2.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA2193	 UBA2773	 Unidentified
273393	2.0	1.0	1.0	2.0	2.0	1.0	1.0	3.0	0.0	1.0	1.0	7.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 DSTG01	 DSTG01	 Unidentified
278156	2.0	2.0	2.0	1.0	4.0	0.0	2.0	4.0	1.0	0.0	2.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 DSTG01	 DSVX01	 Unidentified
319066	4.0	6.0	5.0	3.0	9.0	4.0	3.0	5.0	8.0	1.0	3.0	6.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 GCA-2747515	 GCA-2747515	 Unidentified
291596	2.0	2.0	4.0	3.0	3.0	4.0	10.0	10.0	4.0	4.0	5.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 DUUL01	 UBA2772	 Unidentified
257317	1.0	6.0	5.0	3.0	3.0	6.0	5.0	6.0	1.0	1.0	7.0	6.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 DUUL01	 DUUL01	 Unidentified
214745	2.0	4.0	2.0	4.0	1.0	1.0	4.0	3.0	7.0	2.0	1.0	9.0	Bacteria	 Patescibacteria	 Paceibacteria	 Moranbacterales	 UBA9337-A	 UBA12151	 Unidentified
192554	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 Unidentified	 Unidentified	 Unidentified
221415	11.0	8.0	7.0	7.0	11.0	5.0	10.0	20.0	14.0	3.0	4.0	9.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 HR35	 HRBIN35	 Unidentified
264068	1.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	4.0	0.0	1.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 HR35	 LCBW01	 Unidentified
293843	4.0	4.0	10.0	1.0	5.0	5.0	4.0	4.0	5.0	1.0	2.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 UBA6257	 JAAZNP01	 Unidentified
316895	4.0	2.0	2.0	0.0	5.0	2.0	2.0	2.0	4.0	0.0	3.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 UBA6257	 MWBJ01	 Unidentified
277273	2.0	2.0	2.0	2.0	3.0	2.0	1.0	2.0	6.0	1.0	1.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 UBA6257	 UBA6257	 Unidentified
296361	4.0	1.0	5.0	2.0	2.0	3.0	5.0	5.0	10.0	2.0	0.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 2-01-FULL-56-20	 LiPW-15	 Unidentified
287541	2.0	11.0	6.0	5.0	6.0	8.0	8.0	4.0	7.0	3.0	4.0	5.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 2-01-FULL-56-20	 CAIWCR01	 Unidentified
266260	1.0	4.0	4.0	1.0	2.0	1.0	2.0	3.0	3.0	1.0	1.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 2-01-FULL-56-20	 DSVP01	 Unidentified
323578	1.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 2-01-FULL-56-20	 MHLB01	 Unidentified
192556	2.0	8.0	12.0	6.0	5.0	6.0	8.0	9.0	5.0	8.0	5.0	6.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 UBA9933	 UBA9933	 Unidentified
245353	2.0	1.0	2.0	2.0	2.0	1.0	1.0	3.0	2.0	0.0	3.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 UBA9933	 GWC1-37-10	 Unidentified
206064	1.0	3.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 UBA9933	 UM-FILTER-39-64	 Unidentified
284365	1.0	3.0	2.0	2.0	3.0	2.0	2.0	3.0	4.0	1.0	2.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 UBA9933	 GWA1-44-24	 Unidentified
284679	1.0	0.0	0.0	0.0	4.0	0.0	2.0	3.0	4.0	1.0	1.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 UBA9933	 QYPD01	 Unidentified
280247	2.0	0.0	5.0	3.0	1.0	5.0	0.0	0.0	5.0	1.0	2.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 GWB1-50-10	 01-FULL-45-25b	 Unidentified
290327	2.0	1.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 GWB1-50-10	 LiPW-41	 Unidentified
274756	1.0	3.0	2.0	1.0	3.0	1.0	1.0	1.0	7.0	0.0	3.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 GWB1-50-10	 GCA-2686365	 Unidentified
297037	1.0	2.0	1.0	1.0	1.0	3.0	1.0	3.0	3.0	2.0	1.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 GWB1-50-10	 CAINEW01	 Unidentified
254272	4.0	3.0	3.0	4.0	4.0	2.0	1.0	4.0	6.0	2.0	5.0	6.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 GWB1-45-9	 GWB1-45-9	 Unidentified
217725	4.0	2.0	2.0	3.0	3.0	1.0	2.0	6.0	4.0	2.0	1.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 Brennerbacteraceae	 UBA10122	 Unidentified
281969	3.0	4.0	3.0	4.0	3.0	2.0	7.0	8.0	3.0	0.0	4.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 XYB1-36-10	 1-14-0-20-35-14	 Unidentified
215411	3.0	3.0	2.0	2.0	1.0	3.0	1.0	4.0	5.0	1.0	1.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 GCA-002785045	 GCA-002785045	 Unidentified
311571	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 1-14-0-10-44-23	 1-14-0-10-49-15	 Unidentified
286759	1.0	1.0	0.0	0.0	3.0	2.0	3.0	2.0	5.0	0.0	0.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 1-14-0-10-44-23	 1-14-0-10-44-23	 Unidentified
311228	3.0	1.0	3.0	3.0	2.0	1.0	3.0	7.0	2.0	1.0	2.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 DRWU01	 DRWU01	 Unidentified
251433	1.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 WO2-44-18	 WO2-44-18	 Unidentified
296459	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 WO2-44-18	 2-02-FULL-40-20	 Unidentified
276276	1.0	0.0	2.0	1.0	0.0	1.0	2.0	9.0	0.0	2.0	3.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 02-FULL-45-10c	 2-02-FULL-42-16	 Unidentified
320065	1.0	3.0	2.0	2.0	1.0	0.0	1.0	3.0	1.0	0.0	4.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 02-FULL-45-10c	 02-FULL-45-10c	 Unidentified
313351	1.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	5.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 1-14-0-10-40-38	 1-14-0-10-40-38	 Unidentified
320879	1.0	6.0	1.0	2.0	3.0	2.0	1.0	4.0	4.0	0.0	2.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 UBA6257	 JAAZHW01	 JAAZHW01	 Unidentified
201319	6.0	4.0	3.0	3.0	7.0	2.0	4.0	8.0	5.0	0.0	4.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 2-02-FULL-40-12	 GWA2-44-9	 2-01-FULL-41-26	 Unidentified
200776	2.0	2.0	2.0	0.0	2.0	4.0	1.0	2.0	7.0	0.0	0.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 2-02-FULL-40-12	 GWA2-44-9	 GWA2-44-10	 Unidentified
208222	2.0	4.0	7.0	4.0	8.0	4.0	4.0	6.0	10.0	2.0	4.0	10.0	Bacteria	 Patescibacteria	 Paceibacteria	 2-02-FULL-40-12	 GWA2-44-9	 2-01-FULL-39-28	 Unidentified
227450	2.0	2.0	5.0	1.0	2.0	2.0	2.0	2.0	5.0	0.0	4.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 2-02-FULL-40-12	 GWA2-44-9	 2-01-FULL-44-22	 Unidentified
237796	2.0	1.0	2.0	4.0	4.0	0.0	2.0	5.0	4.0	1.0	3.0	7.0	Bacteria	 Patescibacteria	 Paceibacteria	 2-02-FULL-40-12	 GWA2-44-9	 2-01-FULL-41-21	 Unidentified
214727	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 2-02-FULL-40-12	 GWA2-44-9	 GWA2-44-9	 Unidentified
295061	1.0	1.0	2.0	6.0	4.0	1.0	4.0	4.0	4.0	0.0	3.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 2-02-FULL-40-12	 IGHO2-01-FULL-4-A	 1-14-0-10-36-16	 Unidentified
313345	1.0	2.0	3.0	1.0	2.0	1.0	3.0	2.0	2.0	0.0	1.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 2-02-FULL-40-12	 IGHO2-01-FULL-4-A	 VMGJ01	 Unidentified
203654	1.0	4.0	2.0	1.0	1.0	4.0	4.0	5.0	5.0	0.0	2.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 2-02-FULL-40-12	 2-02-FULL-40-12	 2-02-FULL-40-12	 Unidentified
261790	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 2-02-FULL-40-12	 IGHO2-12-FULL-4	 1-14-0-10-46-23	 Unidentified
209463	3.0	4.0	3.0	2.0	5.0	2.0	4.0	2.0	4.0	0.0	2.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Portnoybacterales	 UBA2143	 WO2-40-15	 Unidentified
256994	3.0	0.0	4.0	4.0	6.0	3.0	2.0	4.0	4.0	1.0	3.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Portnoybacterales	 UBA2143	 UBA2143	 Unidentified
313656	1.0	3.0	4.0	2.0	4.0	3.0	1.0	1.0	2.0	0.0	1.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 Portnoybacterales	 UBA2143	 JABMPX01	 Unidentified
260348	4.0	1.0	2.0	1.0	6.0	1.0	2.0	3.0	5.0	1.0	2.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 Portnoybacterales	 RBG-13-40-8-A	 RBG-13-40-8-A	 Unidentified
202143	2.0	2.0	2.0	3.0	1.0	2.0	5.0	4.0	2.0	2.0	0.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Portnoybacterales	 GWB1-42-6	 CG1-02-40-82	 Unidentified
249466	1.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	2.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Portnoybacterales	 GWB1-42-6	 UBA8475	 Unidentified
282628	2.0	5.0	2.0	1.0	2.0	1.0	2.0	1.0	3.0	0.0	1.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Portnoybacterales	 PFDW01	 PFDW01	 Unidentified
218869	1.0	3.0	2.0	5.0	5.0	1.0	3.0	4.0	3.0	1.0	2.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Portnoybacterales	 CG1-02-40-25	 CG1-02-40-25	 Unidentified
200718	6.0	3.0	5.0	4.0	2.0	2.0	4.0	7.0	11.0	4.0	4.0	5.0	Bacteria	 Patescibacteria	 Paceibacteria	 WO2-41-13	 UBA11713	 2-01-FULL-46-13	 Unidentified
200134	1.0	1.0	1.0	0.0	3.0	2.0	1.0	2.0	3.0	2.0	2.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 WO2-41-13	 UBA11713	 UBA11713	 Unidentified
194925	3.0	0.0	4.0	7.0	6.0	2.0	1.0	8.0	5.0	0.0	1.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 WO2-41-13	 2-01-FULL-45-33	 GWA1-44-29	 Unidentified
186121	1.0	6.0	4.0	2.0	3.0	2.0	2.0	6.0	6.0	2.0	1.0	6.0	Bacteria	 Patescibacteria	 Paceibacteria	 WO2-41-13	 2-01-FULL-45-33	 GWA1-44-25	 Unidentified
244551	2.0	1.0	2.0	2.0	1.0	0.0	1.0	4.0	2.0	0.0	1.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 WO2-41-13	 H02-45-28	 HO2-45-28	 Unidentified
274728	1.0	4.0	2.0	2.0	1.0	1.0	1.0	0.0	2.0	2.0	0.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 WO2-41-13	 1-14-0-10-42-19	 1-14-0-10-42-19	 Unidentified
270679	1.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	3.0	0.0	1.0	2.0	Bacteria	 Patescibacteria	 Paceibacteria	 WO2-41-13	 2-12-FULL-41-13	 2-12-FULL-41-13	 Unidentified
265368	5.0	2.0	2.0	0.0	1.0	3.0	2.0	8.0	4.0	1.0	3.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Spechtbacterales	 2-12-FULL-38-22	 2-12-FULL-38-22	 Unidentified
257777	3.0	5.0	7.0	6.0	1.0	6.0	5.0	7.0	10.0	2.0	5.0	6.0	Bacteria	 Patescibacteria	 Paceibacteria	 Spechtbacterales	 2-12-FULL-38-22	 VXOY01	 Unidentified
243507	1.0	2.0	3.0	0.0	2.0	1.0	3.0	1.0	1.0	0.0	0.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 Spechtbacterales	 H02-43-30	 HO2-43-30	 Unidentified
250544	5.0	7.0	8.0	3.0	6.0	4.0	4.0	9.0	1.0	2.0	5.0	4.0	Bacteria	 Patescibacteria	 Paceibacteria	 GWC2-36-17	 M10-OD1-4	 M10-OD1-4	 Unidentified
205892	1.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	3.0	0.0	1.0	1.0	Bacteria	 Patescibacteria	 Paceibacteria	 GWC2-36-17	 GWC2-36-17	 GWC2-36-17	 Unidentified
221697	2.0	2.0	3.0	2.0	1.0	4.0	1.0	3.0	1.0	2.0	1.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Sungbacterales	 GWA2-42-14	 GWA2-42-14	 Unidentified
209812	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	3.0	Bacteria	 Patescibacteria	 Paceibacteria	 Sungbacterales	 GWA2-42-14	 GWA2-47-10	 Unidentified
295665	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Sungbacterales	 GWA2-42-14	 2-01-FULL-47-10-A	 Unidentified
215257	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	 Patescibacteria	 Paceibacteria	 Sungbacterales	 HO2-52-23	 WO2-54-10	 Unidentified
